

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
194.570  000.070  000.028: sourcing /home/brian/.local/share/nvim/lazy/cmp-path/after/plugin/cmp_path.lua
194.878  000.045  000.045: sourcing /home/brian/.local/share/nvim/lazy/vim/autoload/dracula.vim
194.890  000.296  000.252: sourcing /home/brian/.local/share/nvim/lazy/vim/after/plugin/dracula.vim
195.071  000.046  000.046: require('cmp_luasnip')
195.109  000.110  000.064: sourcing /home/brian/.local/share/nvim/lazy/cmp_luasnip/after/plugin/cmp_luasnip.lua
195.163  000.026  000.026: sourcing /home/brian/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
195.282  000.085  000.085: sourcing /home/brian/.config/nvim/after/plugin/context.lua
195.324  189.218  036.146: require('wormholecowboy.lazy')
195.325  189.919  000.012: sourcing /home/brian/.config/nvim/init.lua
195.330  000.248: sourcing vimrc file(s)
195.494  000.023  000.023: sourcing /usr/local/share/nvim/runtime/filetype.lua
195.675  000.051  000.051: sourcing /usr/local/share/nvim/runtime/syntax/synload.vim
195.763  000.230  000.179: sourcing /usr/local/share/nvim/runtime/syntax/syntax.vim
195.775  000.192: inits 3
197.587  001.812: reading ShaDa
197.760  000.075  000.075: require('luasnip.loaders.from_lua')
197.823  000.038  000.038: require('luasnip.loaders.from_snipmate')
198.168  000.075  000.075: require('trouble.config')
198.173  000.138  000.063: require('trouble.util')
198.209  000.034  000.034: require('trouble.providers.qf')
198.235  000.025  000.025: require('trouble.providers.telescope')
198.260  000.024  000.024: require('trouble.providers.lsp')
198.282  000.021  000.021: require('trouble.providers.diagnostic')
198.284  000.275  000.032: require('trouble.providers')
198.305  000.020  000.020: require('trouble.text')
198.329  000.022  000.022: require('trouble.folds')
198.332  000.355  000.037: require('trouble.renderer')
198.341  000.429  000.074: require('trouble.view')
198.365  000.024  000.024: require('trouble.colors')
198.560  000.712  000.259: require('trouble')
198.750  000.338: opening buffers
204.408  000.099  000.099: require('nvim-treesitter.locals')
204.423  000.257  000.158: require('illuminate.providers.treesitter')
208.252  000.103  000.103: require('bufferline.state')
209.751  010.641: BufEnter autocommands
209.759  000.007: editing files in windows
209.914  000.100  000.100: require('illuminate.providers.lsp')
209.984  000.056  000.056: require('illuminate.providers.regex')
210.064  000.150: VimEnter autocommands
210.123  000.059: UIEnter autocommands
835.454  625.190  625.190: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
835.481  000.168: before starting main loop
836.438  000.059  000.059: require('bufferline.pick')
836.482  000.040  000.040: require('bufferline.duplicates')
836.561  000.079  000.079: require('bufferline.diagnostics')
836.623  000.061  000.061: require('bufferline.models')
836.625  000.362  000.122: require('bufferline.buffers')
836.795  000.050  000.050: require('bufferline.sorters')
836.941  000.119  000.119: require('bufferline.tabpages')
837.022  000.046  000.046: require('bufferline.offset')
837.073  000.044  000.044: require('bufferline.custom_area')
837.436  001.335: first screen update
837.438  000.002: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.005  000.005: --- NVIM STARTING ---
000.138  000.133: event init
000.259  000.121: early init
000.406  000.147: locale set
000.456  000.050: init first window
000.675  000.219: inits 1
000.683  000.008: window checked
000.713  000.029: parsing arguments
001.071  000.028  000.028: require('vim.shared')
001.140  000.027  000.027: require('vim._meta')
001.142  000.068  000.042: require('vim._editor')
001.142  000.125  000.029: require('vim._init_packages')
001.144  000.306: init lua interpreter
001.816  000.672: expanding arguments
001.860  000.044: inits 2
002.074  000.214: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.007  000.007: --- NVIM STARTING ---
001.578  001.571: event init
001.645  000.067: early init
001.790  000.145: locale set
001.856  000.066: init first window
002.073  000.216: inits 1
002.081  000.009: window checked
002.111  000.029: parsing arguments
002.447  000.034  000.034: require('vim.shared')
002.521  000.027  000.027: require('vim._meta')
002.522  000.072  000.045: require('vim._editor')
002.523  000.139  000.033: require('vim._init_packages')
002.524  000.274: init lua interpreter
002.572  000.048: expanding arguments
002.594  000.022: inits 2
002.828  000.233: init highlight
002.829  000.001: waiting for UI
002.949  000.120: done waiting for UI
002.955  000.006: clear screen
003.086  000.131: init default mappings & autocommands
003.410  000.113  000.113: sourcing /usr/local/share/nvim/runtime/ftplugin.vim
003.445  000.018  000.018: sourcing /usr/local/share/nvim/runtime/indent.vim
003.565  000.005  000.005: require('vim.keymap')
003.893  000.380  000.375: require('wormholecowboy.core.keymaps')
004.129  000.233  000.233: require('wormholecowboy.core.options')
004.131  000.650  000.037: require('wormholecowboy.core')
004.452  000.234  000.234: require('lazy')
004.476  000.013  000.013: require('ffi')
004.559  000.081  000.081: require('vim.loader')
004.597  000.015  000.015: require('vim.fs')
004.749  000.179  000.164: require('lazy.stats')
004.814  000.048  000.048: require('lazy.core.util')
004.880  000.064  000.064: require('lazy.core.config')
005.029  000.081  000.081: require('lazy.core.handler')
005.079  000.049  000.049: require('lazy.core.plugin')
005.083  000.202  000.072: require('lazy.core.loader')
005.347  000.039  000.039: require('wormholecowboy.plugins')
005.432  000.058  000.058: require('wormholecowboy.plugins.autopairs')
005.475  000.036  000.036: require('wormholecowboy.plugins.bufferline')
005.530  000.045  000.045: require('wormholecowboy.plugins.colors')
005.586  000.029  000.029: require('wormholecowboy.plugins.comment')
005.666  000.075  000.075: require('wormholecowboy.plugins.conform')
005.746  000.073  000.073: require('wormholecowboy.plugins.fugitive')
005.825  000.071  000.071: require('wormholecowboy.plugins.harpoon')
005.863  000.032  000.032: require('wormholecowboy.plugins.hop')
005.930  000.061  000.061: require('wormholecowboy.plugins.illuminate')
006.026  000.089  000.089: require('wormholecowboy.plugins.lsp')
006.090  000.029  000.029: require('wormholecowboy.plugins.lualine')
006.119  000.021  000.021: require('wormholecowboy.plugins.neoscroll')
006.142  000.020  000.020: require('wormholecowboy.plugins.nvim-colorizer')
006.167  000.022  000.022: require('wormholecowboy.plugins.nvim-tree')
006.245  000.075  000.075: require('wormholecowboy.plugins.nvim-treesitter-context')
006.290  000.038  000.038: require('wormholecowboy.plugins.telescope')
006.339  000.041  000.041: require('wormholecowboy.plugins.todo-comments')
006.368  000.020  000.020: require('wormholecowboy.plugins.treesitter')
006.392  000.020  000.020: require('wormholecowboy.plugins.trouble')
006.416  000.017  000.017: require('wormholecowboy.plugins.undotree')
006.437  000.018  000.018: require('wormholecowboy.plugins.zenmode')
006.680  000.031  000.031: require('lazy.core.handler.keys')
006.735  000.022  000.022: require('lazy.core.handler.event')
006.736  000.054  000.032: require('lazy.core.handler.ft')
006.756  000.018  000.018: require('lazy.core.handler.cmd')
006.971  000.109  000.109: sourcing /usr/local/share/nvim/runtime/filetype.lua
007.129  000.029  000.029: sourcing /home/brian/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
007.461  000.030  000.030: require('lualine_require')
007.707  000.560  000.530: require('lualine')
009.149  000.101  000.101: require('lualine.utils.mode')
012.829  000.133  000.133: sourcing /home/brian/.local/share/nvim/lazy/hop.nvim/plugin/hop.vim
013.098  000.252  000.252: require('hop')
013.148  000.020  000.020: require('hop.perm')
013.186  000.014  000.014: require('hop.priority')
013.234  000.083  000.069: require('hop.hint')
013.235  000.134  000.030: require('hop.defaults')
013.278  000.041  000.041: require('hop.highlight')
014.497  001.092  001.092: sourcing /home/brian/.local/share/nvim/lazy/vim-fugitive/plugin/fugitive.vim
014.564  000.006  000.006: sourcing /home/brian/.local/share/nvim/lazy/vim-fugitive/ftdetect/fugitive.vim
015.300  000.083  000.083: require('nvim-treesitter.utils')
016.258  000.122  000.122: require('vim.treesitter.language')
016.272  000.310  000.188: require('vim.treesitter.query')
016.349  000.076  000.076: require('vim.treesitter._range')
016.358  000.539  000.152: require('vim.treesitter.languagetree')
016.364  000.732  000.193: require('vim.treesitter')
017.007  001.704  000.972: require('nvim-treesitter.parsers')
017.198  000.022  000.022: require('nvim-treesitter.compat')
017.253  000.030  000.030: require('nvim-treesitter.ts_utils')
017.256  000.056  000.026: require('nvim-treesitter.tsrange')
017.298  000.042  000.042: require('nvim-treesitter.caching')
017.305  000.177  000.057: require('nvim-treesitter.query')
017.314  000.253  000.076: require('nvim-treesitter.configs')
017.316  000.305  000.052: require('nvim-treesitter.info')
017.354  000.036  000.036: require('nvim-treesitter.shell_command_selectors')
017.382  002.282  000.154: require('nvim-treesitter.install')
017.408  000.025  000.025: require('nvim-treesitter.statusline')
017.438  000.029  000.029: require('nvim-treesitter.query_predicates')
017.441  002.566  000.231: require('nvim-treesitter')
017.894  003.058  000.491: sourcing /home/brian/.local/share/nvim/lazy/nvim-treesitter/plugin/nvim-treesitter.lua
018.337  000.029  000.029: sourcing /home/brian/.local/share/nvim/lazy/plenary.nvim/plugin/plenary.vim
018.527  000.160  000.160: sourcing /home/brian/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
018.784  000.036  000.036: require('telescope._extensions')
018.787  000.245  000.209: require('telescope')
019.056  000.038  000.038: require('plenary.bit')
019.096  000.039  000.039: require('plenary.functional')
019.120  000.154  000.077: require('plenary.path')
019.131  000.200  000.046: require('plenary.strings')
019.152  000.020  000.020: require('telescope.deprecated')
019.335  000.005  000.005: require('vim.F')
019.354  000.128  000.122: require('plenary.log')
019.405  000.215  000.087: require('telescope.log')
019.609  000.103  000.103: require('plenary.job')
019.656  000.044  000.044: require('telescope.state')
019.662  000.256  000.108: require('telescope.utils')
019.670  000.517  000.046: require('telescope.sorters')
019.727  000.048  000.048: require('vim.inspect')
020.953  002.073  001.288: require('telescope.config')
021.092  000.069  000.069: require('plenary.window.border')
021.135  000.042  000.042: require('plenary.window')
021.160  000.024  000.024: require('plenary.popup.utils')
021.163  000.206  000.072: require('plenary.popup')
021.202  000.038  000.038: require('telescope.pickers.scroller')
021.235  000.031  000.031: require('telescope.actions.state')
021.268  000.033  000.033: require('telescope.actions.utils')
021.400  000.093  000.093: require('telescope.actions.mt')
021.445  000.176  000.083: require('telescope.actions.set')
021.728  000.203  000.203: require('telescope.config.resolve')
021.739  000.293  000.090: require('telescope.pickers.entry_display')
021.826  000.086  000.086: require('telescope.from_entry')
022.062  003.274  000.339: require('telescope.actions')
022.282  000.029  000.029: require('plenary.tbl')
022.285  000.068  000.038: require('plenary.vararg.rotate')
022.286  000.086  000.019: require('plenary.vararg')
022.326  000.039  000.039: require('plenary.errors')
022.328  000.147  000.022: require('plenary.async.async')
022.349  000.019  000.019: require('plenary.async.structs')
022.352  000.192  000.025: require('plenary.async.control')
022.441  000.067  000.067: require('telescope.make_entry')
022.518  000.022  000.022: require('plenary.async.util')
022.520  000.039  000.017: require('plenary.async.tests')
022.543  000.081  000.042: require('plenary.async')
022.544  000.102  000.020: require('telescope.finders.async_static_finder')
022.633  000.019  000.019: require('plenary.class')
022.640  000.067  000.048: require('telescope._')
022.642  000.097  000.029: require('telescope.finders.async_oneshot_finder')
022.662  000.019  000.019: require('telescope.finders.async_job_finder')
022.664  000.311  000.027: require('telescope.finders')
022.739  000.020  000.020: require('telescope.debounce')
022.811  000.071  000.071: require('telescope.mappings')
022.841  000.028  000.028: require('telescope.pickers.highlights')
022.859  000.017  000.017: require('telescope.pickers.window')
022.895  000.018  000.018: require('telescope.algos.linked_list')
022.897  000.038  000.020: require('telescope.entry_manager')
022.914  000.016  000.016: require('telescope.pickers.multi')
022.921  000.256  000.067: require('telescope.pickers')
022.925  000.812  000.053: require('telescope.builtin.__lsp')
022.935  000.871  000.059: require('telescope.builtin')
023.557  005.636  001.057: require('telescope.actions')
024.324  000.033  000.033: require('nvim-treesitter.highlight')
024.571  000.020  000.020: sourcing /home/brian/.local/share/nvim/lazy/todo-comments.nvim/plugin/todo.vim
024.803  000.018  000.018: require('todo-comments.util')
024.809  000.053  000.035: require('todo-comments.config')
024.860  000.035  000.035: require('todo-comments.highlight')
024.861  000.052  000.017: require('todo-comments.jump')
024.863  000.275  000.171: require('todo-comments')
025.229  000.020  000.020: require('nvim-ts-autotag._log')
025.252  000.022  000.022: require('nvim-ts-autotag.utils')
025.260  000.102  000.061: require('nvim-ts-autotag.internal')
025.261  000.322  000.220: require('nvim-ts-autotag')
025.325  000.396  000.073: sourcing /home/brian/.local/share/nvim/lazy/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
025.400  000.020  000.020: sourcing /home/brian/.local/share/nvim/lazy/zen-mode.nvim/plugin/zen-mode.vim
025.838  000.034  000.034: require('treesitter-context.config')
025.855  000.279  000.246: require('treesitter-context')
025.907  000.379  000.100: sourcing /home/brian/.local/share/nvim/lazy/nvim-treesitter-context/plugin/treesitter-context.lua
026.719  000.069  000.069: require('harpoon.utils')
026.835  000.113  000.113: require('harpoon.dev')
027.348  000.773  000.591: require('harpoon')
027.360  001.218  000.445: require('harpoon.mark')
027.523  000.158  000.158: require('harpoon.ui')
028.732  000.150  000.150: require('neoscroll.config')
028.815  000.080  000.080: require('neoscroll.utils')
028.891  000.842  000.612: require('neoscroll')
029.590  000.088  000.088: require('nvim-autopairs._log')
029.642  000.050  000.050: require('nvim-autopairs.utils')
029.792  000.069  000.069: require('nvim-autopairs.conds')
029.797  000.117  000.048: require('nvim-autopairs.rule')
029.799  000.156  000.039: require('nvim-autopairs.rules.basic')
029.808  000.700  000.406: require('nvim-autopairs')
030.227  000.044  000.044: require('nvim-autopairs.completion.handlers')
030.858  000.356  000.356: require('cmp.utils.api')
030.987  000.062  000.062: require('cmp.types.cmp')
031.239  000.166  000.166: require('cmp.utils.misc')
031.289  000.300  000.134: require('cmp.types.lsp')
031.411  000.120  000.120: require('cmp.types.vim')
031.412  000.551  000.069: require('cmp.types')
031.550  000.137  000.137: require('cmp.utils.highlight')
031.726  000.069  000.069: require('cmp.utils.debug')
031.732  000.181  000.112: require('cmp.utils.autocmd')
032.028  001.586  000.361: sourcing /home/brian/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua
032.273  000.045  000.045: require('cmp.utils.char')
032.278  000.069  000.024: require('cmp.utils.str')
032.343  000.016  000.016: require('cmp.utils.buffer')
032.347  000.043  000.028: require('cmp.utils.keymap')
032.349  000.070  000.026: require('cmp.utils.feedkeys')
032.414  000.021  000.021: require('cmp.config.mapping')
032.432  000.017  000.017: require('cmp.utils.cache')
032.477  000.022  000.022: require('cmp.config.compare')
032.499  000.066  000.043: require('cmp.config.default')
032.514  000.140  000.036: require('cmp.config')
032.523  000.173  000.033: require('cmp.utils.async')
032.560  000.016  000.016: require('cmp.utils.pattern')
032.562  000.039  000.023: require('cmp.context')
032.638  000.019  000.019: require('cmp.matcher')
032.641  000.053  000.034: require('cmp.entry')
032.645  000.082  000.029: require('cmp.source')
032.684  000.017  000.017: require('cmp.utils.event')
032.742  000.015  000.015: require('cmp.utils.options')
032.744  000.040  000.025: require('cmp.utils.window')
032.746  000.060  000.021: require('cmp.view.docs_view')
032.778  000.032  000.032: require('cmp.view.custom_entries_view')
032.807  000.028  000.028: require('cmp.view.wildmenu_entries_view')
032.830  000.022  000.022: require('cmp.view.native_entries_view')
032.862  000.031  000.031: require('cmp.view.ghost_text_view')
032.866  000.221  000.031: require('cmp.view')
033.179  001.010  000.357: require('cmp.core')
033.271  000.029  000.029: require('cmp.config.sources')
033.291  000.018  000.018: require('cmp.config.window')
033.315  003.085  000.441: require('cmp')
033.317  003.183  000.054: require('nvim-autopairs.completion.cmp')
033.629  000.259  000.259: sourcing /home/brian/.local/share/nvim/lazy/undotree/plugin/undotree.vim
034.242  000.018  000.018: require('illuminate.util')
034.266  000.021  000.021: require('illuminate.config')
034.283  000.017  000.017: require('illuminate.reference')
034.286  000.083  000.028: require('illuminate.highlight')
034.290  000.347  000.263: require('illuminate.engine')
034.338  000.032  000.032: require('illuminate')
034.424  000.581  000.202: sourcing /home/brian/.local/share/nvim/lazy/vim-illuminate/plugin/illuminate.vim
034.689  000.206  000.206: require('conform')
035.000  000.228  000.228: sourcing /home/brian/.local/share/nvim/lazy/vim-surround/plugin/surround.vim
035.268  000.043  000.043: sourcing /home/brian/.local/share/nvim/lazy/trouble.nvim/plugin/trouble.vim
035.695  000.020  000.020: require('Comment.config')
035.755  000.035  000.035: require('Comment.ft')
035.758  000.061  000.026: require('Comment.utils')
035.776  000.017  000.017: require('Comment.opfunc')
035.795  000.018  000.018: require('Comment.extra')
035.797  000.356  000.239: require('Comment.api')
035.896  000.478  000.123: sourcing /home/brian/.local/share/nvim/lazy/Comment.nvim/plugin/Comment.lua
035.968  000.051  000.051: require('Comment')
036.499  000.022  000.022: require('nvim-tree.notify')
036.505  000.049  000.027: require('nvim-tree.events')
036.610  000.040  000.040: require('nvim-tree.log')
036.669  000.021  000.021: require('nvim-tree.iterators.node-iterator')
036.690  000.079  000.057: require('nvim-tree.utils')
131.026  094.336  094.336: require('nvim-tree.git.utils')
131.174  000.135  000.135: require('nvim-tree.git.runner')
131.231  000.055  000.055: require('nvim-tree.watcher')
131.269  000.036  000.036: require('nvim-tree.explorer.node')
131.274  094.746  000.066: require('nvim-tree.git')
131.307  000.032  000.032: require('nvim-tree.explorer.watch')
131.364  000.029  000.029: require('nvim-tree.explorer.node-builders')
131.397  000.032  000.032: require('nvim-tree.explorer.sorters')
131.428  000.030  000.030: require('nvim-tree.explorer.filters')
131.550  000.080  000.080: require('nvim-tree.view')
131.552  000.124  000.043: require('nvim-tree.live-filter')
131.554  000.246  000.032: require('nvim-tree.explorer.explore')
131.587  000.032  000.032: require('nvim-tree.explorer.reload')
131.589  095.084  000.028: require('nvim-tree.explorer')
131.594  095.158  000.025: require('nvim-tree.core')
131.646  000.024  000.024: require('nvim-tree.modified')
131.648  000.052  000.028: require('nvim-tree.renderer.components.modified')
131.675  000.027  000.027: require('nvim-tree.renderer.components.padding')
131.703  000.027  000.027: require('nvim-tree.renderer.components.icons')
131.734  000.030  000.030: require('nvim-tree.renderer.components.full-name')
131.773  000.037  000.037: require('nvim-tree.renderer.components.git')
131.851  000.020  000.020: require('nvim-tree.enum')
131.853  000.054  000.034: require('nvim-tree.renderer.components.diagnostics')
132.158  000.056  000.056: require('nvim-tree.marks')
132.162  000.152  000.097: require('nvim-tree.renderer.components.bookmarks')
132.171  000.317  000.165: require('nvim-tree.renderer.builder')
132.180  095.770  000.069: require('nvim-tree.renderer')
132.187  095.814  000.044: require('nvim-tree.lib')
132.268  000.080  000.080: require('nvim-tree.colors')
132.508  000.049  000.049: require('nvim-tree.actions.finders.find-file')
132.510  000.087  000.038: require('nvim-tree.actions.tree.open')
132.550  000.039  000.039: require('nvim-tree.actions.tree.toggle')
132.593  000.041  000.041: require('nvim-tree.actions.reloaders.reloaders')
132.635  000.038  000.038: require('nvim-tree.actions.root.dir-up')
132.673  000.036  000.036: require('nvim-tree.actions.tree.find-file')
132.715  000.041  000.041: require('nvim-tree.actions.finders.search-node')
132.763  000.047  000.047: require('nvim-tree.actions.tree-modifiers.collapse-all')
132.807  000.043  000.043: require('nvim-tree.actions.tree-modifiers.expand-all')
132.844  000.035  000.035: require('nvim-tree.actions.tree-modifiers.toggles')
132.980  000.080  000.080: require('nvim-tree.keymap')
132.988  000.139  000.058: require('nvim-tree.help')
133.047  000.057  000.057: require('nvim-tree.actions.fs.create-file')
133.124  000.075  000.075: require('nvim-tree.actions.fs.remove-file')
133.180  000.055  000.055: require('nvim-tree.actions.fs.trash')
133.230  000.047  000.047: require('nvim-tree.actions.fs.rename-file')
133.407  000.174  000.174: require('nvim-tree.actions.fs.copy-paste')
133.476  000.055  000.055: require('nvim-tree.actions.node.file-popup')
133.545  000.068  000.068: require('nvim-tree.actions.node.run-command')
133.590  000.044  000.044: require('nvim-tree.actions.node.system-open')
133.629  000.036  000.036: require('nvim-tree.actions.moves.sibling')
133.694  000.063  000.063: require('nvim-tree.actions.moves.parent')
133.738  000.041  000.041: require('nvim-tree.actions.moves.item')
133.785  000.038  000.038: require('nvim-tree.marks.bulk-delete')
133.825  000.039  000.039: require('nvim-tree.marks.bulk-trash')
133.863  000.036  000.036: require('nvim-tree.marks.bulk-move')
133.983  000.086  000.086: require('nvim-tree.actions.node.open-file')
133.990  000.126  000.040: require('nvim-tree.marks.navigation')
133.993  001.662  000.163: require('nvim-tree.api')
134.002  001.732  000.070: require('nvim-tree.commands')
134.095  000.092  000.092: require('nvim-tree.actions.root.change-dir')
134.149  000.052  000.052: require('nvim-tree.legacy')
134.465  000.297  000.297: require('vim.diagnostic')
134.502  098.446  000.378: require('nvim-tree')
134.991  000.081  000.081: require('nvim-tree.actions')
135.229  000.061  000.061: require('nvim-tree.diagnostics')
136.143  000.815  000.815: require('nvim-web-devicons')
140.404  000.686  000.686: require('vim.filetype')
140.823  000.022  000.022: require('luasnip.util.types')
140.847  000.022  000.022: require('luasnip.util.ext_opts')
140.924  000.022  000.022: require('luasnip.session')
141.329  000.460  000.438: require('luasnip.util.util')
141.331  000.483  000.024: require('luasnip.extras.filetype_functions')
141.465  000.956  000.429: require('luasnip.config')
141.575  000.018  000.018: require('luasnip.nodes.key_indexer')
141.578  000.052  000.033: require('luasnip.nodes.util')
141.623  000.019  000.019: require('luasnip.session.snippet_collection.source')
141.626  000.047  000.028: require('luasnip.session.snippet_collection')
141.893  000.246  000.246: require('luasnip.util._builtin_vars')
141.930  000.303  000.056: require('luasnip.util.environ')
141.962  000.030  000.030: require('luasnip.util.extend_decorator')
142.007  000.018  000.018: require('luasnip.loaders._caches')
142.070  000.041  000.041: require('luasnip.util.path')
142.073  000.065  000.024: require('luasnip.loaders.util')
142.084  000.121  000.037: require('luasnip.loaders')
142.121  000.033  000.033: require('luasnip.util.log')
142.154  000.683  000.097: require('luasnip')
142.203  002.601  000.276: sourcing /home/brian/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.lua
142.262  000.023  000.023: sourcing /home/brian/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.vim
143.623  000.032  000.032: sourcing /home/brian/.local/share/nvim/lazy/nightfox.nvim/plugin/nightfox.vim
144.807  000.019  000.019: require('everforest.util')
144.856  000.038  000.038: require('everforest.colours')
145.159  000.301  000.301: require('everforest.highlights')
145.161  000.491  000.133: require('everforest')
150.696  006.053  005.563: sourcing /home/brian/.local/share/nvim/lazy/everforest-nvim/colors/everforest.lua
155.216  000.043  000.043: require('bufferline.lazy')
155.266  000.043  000.043: require('bufferline.commands')
155.357  000.087  000.087: require('bufferline.config')
155.360  000.567  000.394: require('bufferline')
155.411  000.049  000.049: require('bufferline.utils')
155.461  000.048  000.048: require('vim.version')
156.410  000.138  000.138: require('bufferline.groups')
156.485  000.055  000.055: require('bufferline.constants')
156.516  000.026  000.026: require('bufferline.colors')
156.688  000.054  000.054: require('bufferline.highlights')
157.675  000.525  000.525: require('bufferline.hover')
157.850  000.089  000.089: require('bufferline.ui')
159.855  000.187  000.187: require('vim.lsp.log')
160.338  000.480  000.480: require('vim.lsp.protocol')
160.744  000.244  000.244: require('vim.lsp._snippet')
160.793  000.047  000.047: require('vim.highlight')
160.813  000.472  000.181: require('vim.lsp.util')
160.830  001.387  000.248: require('vim.lsp.handlers')
161.003  000.171  000.171: require('vim.lsp.rpc')
161.068  000.063  000.063: require('vim.lsp.sync')
161.169  000.100  000.100: require('vim.lsp.semantic_tokens')
161.256  000.084  000.084: require('vim.lsp.buf')
161.326  000.070  000.070: require('vim.lsp.diagnostic')
161.385  000.058  000.058: require('vim.lsp.codelens')
161.427  003.185  001.253: require('vim.lsp')
162.064  003.905  000.720: sourcing /home/brian/.local/share/nvim/lazy/nvim-lspconfig/plugin/lspconfig.lua
163.039  000.061  000.061: sourcing /home/brian/.local/share/nvim/lazy/lsp-zero.nvim/plugin/lsp-zero.lua
163.567  000.094  000.094: require('lsp-zero.server')
163.866  000.152  000.152: require('lspconfig.util')
164.096  000.047  000.047: require('cmp_nvim_lsp.source')
164.101  000.102  000.055: require('cmp_nvim_lsp')
164.232  000.045  000.045: require('lspconfig.async')
164.234  000.098  000.052: require('lspconfig.configs')
164.235  000.133  000.036: require('lspconfig')
164.300  001.247  000.766: require('lsp-zero')
164.352  000.049  000.049: require('lsp-zero.settings')
164.398  000.045  000.045: require('lsp-zero.preset')
164.437  000.034  000.034: require('lsp-zero.installer')
164.522  000.055  000.055: require('mason-core.path')
164.652  000.082  000.082: require('mason-core.functional')
164.723  000.029  000.029: require('mason-core.functional.data')
164.727  000.066  000.037: require('mason-core.functional.function')
164.773  000.036  000.036: require('mason-core.functional.relation')
164.815  000.038  000.038: require('mason-core.functional.logic')
164.827  000.304  000.082: require('mason-core.platform')
164.869  000.041  000.041: require('mason.settings')
164.870  000.432  000.032: require('mason')
165.027  000.071  000.071: require('mason-core.functional.list')
165.089  000.059  000.059: require('mason-core.functional.string')
165.112  000.232  000.102: require('mason.api.command')
165.160  000.044  000.044: require('mason-registry.sources')
165.292  000.081  000.081: require('mason-core.log')
165.321  000.027  000.027: require('mason-lspconfig.settings')
165.324  000.157  000.049: require('mason-lspconfig')
165.559  000.090  000.090: require('mason-lspconfig.notify')
165.563  000.237  000.147: require('mason-lspconfig.lspconfig_hook')
165.861  000.192  000.192: require('mason-core.functional.table')
165.892  000.329  000.136: require('mason-lspconfig.mappings.server')
166.151  000.123  000.123: require('mason-core.EventEmitter')
166.268  000.090  000.090: require('mason-core.optional')
166.569  000.216  000.216: require('mason-core.async')
166.666  000.087  000.087: require('mason-core.async.uv')
166.684  000.415  000.111: require('mason-core.fs')
166.729  000.835  000.208: require('mason-registry')
166.848  000.118  000.118: require('mason-lspconfig.server_config_extensions')
167.124  000.275  000.275: require('lspconfig.server_configurations.omnisharp')
168.252  000.198  000.198: require('mason-core.functional.number')
168.300  000.516  000.318: require('mason-lspconfig.api.command')
168.456  000.153  000.153: require('lsp-zero.cmp-mapping')
168.526  000.026  000.026: require('lspconfig.server_configurations.lua_ls')
168.846  000.037  000.037: require('lspconfig.manager')
168.988  000.102  000.102: require('luasnip.util.jsonc')
169.001  000.151  000.049: require('luasnip.loaders.from_vscode')
171.827  000.023  000.023: require('luasnip.util.events')
171.836  000.071  000.047: require('luasnip.nodes.node')
171.890  000.053  000.053: require('luasnip.nodes.insertNode')
171.921  000.030  000.030: require('luasnip.nodes.textNode')
171.963  000.030  000.030: require('luasnip.util.mark')
171.987  000.023  000.023: require('luasnip.util.pattern_tokenizer')
172.007  000.019  000.019: require('luasnip.util.dict')
172.030  000.022  000.022: require('luasnip.nodes.util.trig_engines')
172.049  000.344  000.097: require('luasnip.nodes.snippet')
172.051  000.391  000.047: require('luasnip.nodes.duplicate')
172.187  000.037  000.037: require('luasnip.util.parser.neovim_ast')
172.210  000.022  000.022: require('luasnip.util.str')
172.232  000.020  000.020: require('luasnip.util.directed_graph')
172.234  000.108  000.029: require('luasnip.util.parser.ast_utils')
172.263  000.028  000.028: require('luasnip.nodes.functionNode')
172.301  000.037  000.037: require('luasnip.nodes.choiceNode')
172.333  000.031  000.031: require('luasnip.nodes.dynamicNode')
172.352  000.018  000.018: require('luasnip.util.functions')
172.355  000.254  000.033: require('luasnip.util.parser.ast_parser')
172.400  000.045  000.045: require('luasnip.util.parser.neovim_parser')
172.404  000.327  000.029: require('luasnip.util.parser')
172.408  000.353  000.025: require('luasnip.nodes.snippetProxy')
172.431  000.022  000.022: require('luasnip.nodes.multiSnippet')
175.026  000.055  000.055: require('lsp-zero.setup')
175.186  000.038  000.038: require('lsp-zero.cmp')
175.943  000.045  000.045: require('mason-lspconfig.ensure_installed')
176.011  000.025  000.025: require('mason-core.result')
176.127  000.065  000.065: require('mason-core.process')
176.198  000.069  000.069: require('mason-core.spawn')
176.200  000.164  000.029: require('mason-core.managers.powershell')
176.227  000.026  000.026: require('mason.version')
176.229  000.217  000.027: require('mason-core.fetch')
